gene_id	ranks.B
ENSG00000150455	7.01253513975719
ENSG00000197283	6.99857245233312
ENSG00000109572	6.9927428323827
ENSG00000136827	6.98405394485444
ENSG00000196470	6.97800433339008
ENSG00000068305	6.97445677042211
ENSG00000171208	6.96778263204095
ENSG00000151917	6.96425973340559
ENSG00000132801	6.96144162167936
ENSG00000150471	6.95221153864097
ENSG00000108510	6.94951373773523
ENSG00000165194	6.94676223660614
ENSG00000143622	6.94074367713255
ENSG00000177842	6.93402512049468
ENSG00000164796	6.93194953715179
ENSG00000164366	6.925658059911
ENSG00000272333	6.92261527083374
ENSG00000234323	6.9208376015088
ENSG00000145247	6.91524428328137
ENSG00000251192	6.89783428920199
ENSG00000101745	6.89061466271281
ENSG00000178104	6.88807424715575
ENSG00000005801	6.87406986115525
ENSG00000153310	6.86970527059193
ENSG00000135999	6.8686365618507
ENSG00000174145	6.86831575799142
ENSG00000160445	6.86406665466842
ENSG00000170385	6.85958285650069
ENSG00000198538	6.85770859339743
ENSG00000119866	6.85382354867065
ENSG00000183423	6.84728762286604
ENSG00000204767	6.84429356695149
ENSG00000053501	6.84164975282389
ENSG00000101347	6.83995270001064
ENSG00000223547	6.83837176811697
ENSG00000115977	6.83392227977138
ENSG00000165632	6.82197845851335
ENSG00000261168	6.82028412538865
ENSG00000165861	6.81576401739606
ENSG00000269556	6.80898472444346
ENSG00000163798	6.80460262023165
ENSG00000250067	6.80060688349197
ENSG00000204514	6.79134557286987
ENSG00000177150	6.7816625853225
ENSG00000166167	6.77484393098165
ENSG00000135956	6.76509563335094
ENSG00000221909	6.76209008460658
ENSG00000126070	6.74687262447889
ENSG00000184271	6.74581777596231
ENSG00000047249	6.72035000937703
ENSG00000165312	6.71524415218526
ENSG00000099290	6.71286930569854
ENSG00000118263	6.70135838265569
ENSG00000154736	6.69757765623329
ENSG00000188419	6.69418410807232
ENSG00000116539	6.69251488120959
ENSG00000138379	6.69205333535906
ENSG00000281518	6.68725619460882
ENSG00000274259	6.67413505837183
ENSG00000196646	6.65349499671133
ENSG00000122484	6.65158667815501
ENSG00000122085	6.64621504513825
ENSG00000006468	6.63489598470448
ENSG00000158683	6.59335133034943
ENSG00000122585	6.59119685239153
ENSG00000123901	6.58024399047428
ENSG00000172262	6.55862276926942
ENSG00000170456	6.54758565571483
ENSG00000171763	6.5453196850981
ENSG00000268205	6.5410065591979
